files_num,best_flair_images,best_t1w_images,best_t1wce_images,best_t2w_images
217,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00217/FLAIR/Image-28.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00217/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00217/T1wCE/Image-104.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00217/T2w/Image-18.dcm
511,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00511/FLAIR/Image-97.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00511/T1w/Image-222.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00511/T1wCE/Image-61.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00511/T2w/Image-206.dcm
267,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00267/FLAIR/Image-28.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00267/T1w/Image-104.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00267/T1wCE/Image-92.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00267/T2w/Image-36.dcm
58,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00058/FLAIR/Image-159.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00058/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00058/T1wCE/Image-72.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00058/T2w/Image-183.dcm
577,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00577/FLAIR/Image-28.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00577/T1w/Image-77.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00577/T1wCE/Image-77.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00577/T2w/Image-46.dcm
740,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00740/FLAIR/Image-74.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00740/T1w/Image-104.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00740/T1wCE/Image-103.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00740/T2w/Image-196.dcm
619,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00619/FLAIR/Image-63.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00619/T1w/Image-82.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00619/T1wCE/Image-95.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00619/T2w/Image-235.dcm
774,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00774/FLAIR/Image-78.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00774/T1w/Image-86.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00774/T1wCE/Image-86.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00774/T2w/Image-232.dcm
220,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00220/FLAIR/Image-31.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00220/T1w/Image-107.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00220/T1wCE/Image-108.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00220/T2w/Image-35.dcm
578,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00578/FLAIR/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00578/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00578/T1wCE/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00578/T2w/Image-14.dcm
727,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00727/FLAIR/Image-56.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00727/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00727/T1wCE/Image-99.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00727/T2w/Image-173.dcm
298,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00298/FLAIR/Image-40.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00298/T1w/Image-128.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00298/T1wCE/Image-105.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00298/T2w/Image-39.dcm
21,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00021/FLAIR/Image-140.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00021/T1w/Image-16.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00021/T1wCE/Image-57.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00021/T2w/Image-176.dcm
530,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00530/FLAIR/Image-392.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00530/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00530/T1wCE/Image-74.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00530/T2w/Image-371.dcm
31,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00031/FLAIR/Image-66.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00031/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00031/T1wCE/Image-177.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00031/T2w/Image-307.dcm
507,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00507/FLAIR/Image-149.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00507/T1w/Image-16.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00507/T1wCE/Image-46.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00507/T2w/Image-331.dcm
718,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00718/FLAIR/Image-70.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00718/T1w/Image-127.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00718/T1wCE/Image-123.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00718/T2w/Image-216.dcm
133,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00133/FLAIR/Image-39.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00133/T1w/Image-20.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00133/T1wCE/Image-41.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00133/T2w/Image-21.dcm
43,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00043/FLAIR/Image-65.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00043/T1w/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00043/T1wCE/Image-141.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00043/T2w/Image-77.dcm
612,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00612/FLAIR/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00612/T1w/Image-194.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00612/T1wCE/Image-190.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00612/T2w/Image-99.dcm
147,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00147/FLAIR/Image-38.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00147/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00147/T1wCE/Image-37.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00147/T2w/Image-41.dcm
498,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00498/FLAIR/Image-464.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00498/T1w/Image-20.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00498/T1wCE/Image-49.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00498/T2w/Image-347.dcm
331,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00331/FLAIR/Image-29.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00331/T1w/Image-86.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00331/T1wCE/Image-91.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00331/T2w/Image-18.dcm
409,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00409/FLAIR/Image-27.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00409/T1w/Image-115.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00409/T1wCE/Image-106.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00409/T2w/Image-35.dcm
425,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00425/FLAIR/Image-31.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00425/T1w/Image-88.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00425/T1wCE/Image-89.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00425/T2w/Image-35.dcm
17,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00017/FLAIR/Image-434.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00017/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00017/T1wCE/Image-183.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00017/T2w/Image-304.dcm
602,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00602/FLAIR/Image-122.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00602/T1w/Image-100.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00602/T1wCE/Image-97.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00602/T2w/Image-185.dcm
269,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00269/FLAIR/Image-37.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00269/T1w/Image-104.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00269/T1wCE/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00269/T2w/Image-41.dcm
282,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00282/FLAIR/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00282/T1w/Image-105.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00282/T1wCE/Image-101.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00282/T2w/Image-36.dcm
756,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00756/FLAIR/Image-82.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00756/T1w/Image-147.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00756/T1wCE/Image-147.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00756/T2w/Image-113.dcm
61,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00061/FLAIR/Image-74.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00061/T1w/Image-21.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00061/T1wCE/Image-203.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00061/T2w/Image-185.dcm
747,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00747/FLAIR/Image-136.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00747/T1w/Image-179.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00747/T1wCE/Image-176.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00747/T2w/Image-216.dcm
281,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00281/FLAIR/Image-32.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00281/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00281/T1wCE/Image-104.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00281/T2w/Image-20.dcm
317,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00317/FLAIR/Image-26.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00317/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00317/T1wCE/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00317/T2w/Image-23.dcm
332,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00332/FLAIR/Image-33.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00332/T1w/Image-104.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00332/T1wCE/Image-106.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00332/T2w/Image-39.dcm
25,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00025/FLAIR/Image-334.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00025/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00025/T1wCE/Image-66.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00025/T2w/Image-333.dcm
241,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00241/FLAIR/Image-30.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00241/T1w/Image-93.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00241/T1wCE/Image-96.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00241/T2w/Image-34.dcm
33,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00033/FLAIR/Image-146.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00033/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00033/T1wCE/Image-63.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00033/T2w/Image-233.dcm
130,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00130/FLAIR/Image-27.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00130/T1w/Image-102.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00130/T1wCE/Image-101.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00130/T2w/Image-26.dcm
548,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00548/FLAIR/Image-466.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00548/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00548/T1wCE/Image-45.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00548/T2w/Image-193.dcm
543,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00543/FLAIR/Image-77.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00543/T1w/Image-199.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00543/T1wCE/Image-191.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00543/T2w/Image-106.dcm
291,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00291/FLAIR/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00291/T1w/Image-22.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00291/T1wCE/Image-22.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00291/T2w/Image-21.dcm
343,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00343/FLAIR/Image-29.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00343/T1w/Image-119.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00343/T1wCE/Image-106.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00343/T2w/Image-37.dcm
32,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00032/FLAIR/Image-161.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00032/T1w/Image-20.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00032/T1wCE/Image-70.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00032/T2w/Image-193.dcm
794,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00794/FLAIR/Image-16.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00794/T1w/Image-17.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00794/T1wCE/Image-17.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00794/T2w/Image-16.dcm
2,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00002/FLAIR/Image-440.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00002/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00002/T1wCE/Image-49.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00002/T2w/Image-183.dcm
591,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00591/FLAIR/Image-30.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00591/T1w/Image-68.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00591/T1wCE/Image-68.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00591/T2w/Image-46.dcm
139,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00139/FLAIR/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00139/T1w/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00139/T1wCE/Image-16.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00139/T2w/Image-17.dcm
464,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00464/FLAIR/Image-67.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00464/T1w/Image-219.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00464/T1wCE/Image-59.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00464/T2w/Image-331.dcm
582,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00582/FLAIR/Image-26.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00582/T1w/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00582/T1wCE/Image-67.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00582/T2w/Image-28.dcm
